# Formato: id;titolo;genere;regista;anno;durata;etaMinima;dataOra;costo
7177;Fight Club;Drama;David Fincher;1999;139;12;2019-12-02 10:30;7.0
7178;Trois couleurs: Rouge;Drama;Krzysztof Kieslowski;1994;99;0;2019-12-01 15:30;7.0
7179;La passion de Jeanne d'Arc;Biography;Carl Theodor Dreyer;1928;110;12;2019-12-01 13:00;6.5
7180;La passion de Jeanne d'Arc;Biography;Carl Theodor Dreyer;1928;110;12;2019-12-01 10:30;6.5
7181;Tombstone;Action;George P. Cosmatos;1993;130;16;2019-11-30 18:00;9.0
7182;A Night at the Opera;Comedy;Sam Wood;1935;96;12;2019-11-30 15:30;6.5
7183;The Ladykillers;Comedy;Alexander Mackendrick;1955;91;12;2019-11-30 13:00;8.0
7184;Tombstone;Action;George P. Cosmatos;1993;130;16;2019-11-30 10:00;7.0
7185;The Nightmare Before Christmas;Animation;Henry Selick;1993;76;0;2019-11-29 17:30;7.5
7186;Mary Poppins;Comedy;Robert Stevenson;1964;139;0;2019-11-29 14:00;7.5
7187;Breaking the Waves;Drama;Lars von Trier;1996;159;16;2019-11-29 10:30;7.5
7188;The Nightmare Before Christmas;Animation;Henry Selick;1993;76;0;2019-11-28 16:00;7.5
7189;Home Alone;Comedy;Chris Columbus;1990;103;0;2019-11-28 13:30;7.0
7190;Fight Club;Drama;David Fincher;1999;139;12;2019-11-28 10:30;6.5
7191;Mary Poppins;Comedy;Robert Stevenson;1964;139;0;2019-11-27 14:00;7.5
7192;Breaking the Waves;Drama;Lars von Trier;1996;159;16;2019-11-27 10:30;7.5
7193;Gattaca;Drama;Andrew Niccol;1997;106;12;2019-11-26 10:00;7.5
7194;Bonnie and Clyde;Action;Arthur Penn;1967;111;12;2019-11-25 16:00;8.0
7195;Sweet Smell of Success;Drama;Alexander Mackendrick;1957;96;12;2019-11-25 13:30;6.5
7196;Avengers: Infinity War;Action;Anthony Russo;2018;149;12;2019-11-25 10:00;7.0
7197;Gattaca;Drama;Andrew Niccol;1997;106;12;2019-11-24 15:00;7.0
7198;The Princess Bride;Adventure;Rob Reiner;1987;98;0;2019-11-24 12:30;7.0
7199;The Princess Bride;Adventure;Rob Reiner;1987;98;0;2019-11-24 10:00;7.0
7200;Ben-Hur;Adventure;William Wyler;1959;212;0;2019-11-23 18:30;9.5
7201;La passion de Jeanne d'Arc;Biography;Carl Theodor Dreyer;1928;110;12;2019-11-23 16:00;7.0
7202;The Boondock Saints;Action;Troy Duffy;1999;108;16;2019-11-23 13:00;6.5
7203;Mary Poppins;Comedy;Robert Stevenson;1964;139;0;2019-11-23 10:00;6.5
7204;The Nightmare Before Christmas;Animation;Henry Selick;1993;76;0;2019-11-22 16:00;8.0
7205;Kumonosu-jô;Drama;Akira Kurosawa;1957;110;12;2019-11-22 13:30;7.5
7206;Fight Club;Drama;David Fincher;1999;139;12;2019-11-22 10:30;6.5
7207;La passion de Jeanne d'Arc;Biography;Carl Theodor Dreyer;1928;110;12;2019-11-21 10:30;8.0
7208;Sweet Smell of Success;Drama;Alexander Mackendrick;1957;96;12;2019-11-20 13:30;7.5
7209;Fight Club;Drama;David Fincher;1999;139;12;2019-11-20 10:30;7.5
7210;The Thin Man;Comedy;W.S. Van Dyke;1934;91;12;2019-11-19 10:00;7.0
7211;Kumonosu-jô;Drama;Akira Kurosawa;1957;110;12;2019-11-18 13:00;6.5
7212;The Princess Bride;Adventure;Rob Reiner;1987;98;0;2019-11-18 10:30;7.0
7213;Naked;Comedy;Mike Leigh;1993;132;12;2019-11-17 17:30;7.0
7214;Batman: Mask of the Phantasm;Animation;Kevin Altieri;1993;76;6;2019-11-17 15:30;8.5
7215;Il conformista;Drama;Bernardo Bertolucci;1970;113;12;2019-11-17 13:00;7.0
7216;On the Waterfront;Crime;Elia Kazan;1954;108;12;2019-11-17 10:30;8.0
7217;Fight Club;Drama;David Fincher;1999;139;12;2019-11-16 16:00;6.5
7218;The Thin Man;Comedy;W.S. Van Dyke;1934;91;12;2019-11-16 13:30;7.0
7219;Breaking the Waves;Drama;Lars von Trier;1996;159;16;2019-11-16 10:00;6.5
7220;La passion de Jeanne d'Arc;Biography;Carl Theodor Dreyer;1928;110;12;2019-11-15 16:00;8.5
7221;Breaking the Waves;Drama;Lars von Trier;1996;159;16;2019-11-15 12:30;8.0
7222;Before Sunrise;Drama;Richard Linklater;1995;101;16;2019-11-15 10:00;8.5
7223;Sound of Metal;Drama;Darius Marder;2019;120;16;2019-11-14 16:00;8.5
7224;Avengers: Infinity War;Action;Anthony Russo;2018;149;12;2019-11-14 12:30;8.0
7225;City Lights;Comedy;Charles Chaplin;1931;87;0;2019-11-14 10:00;8.0
7226;The Princess Bride;Adventure;Rob Reiner;1987;98;0;2019-11-13 13:00;6.5
7227;Butch Cassidy and the Sundance Kid;Biography;George Roy Hill;1969;110;6;2019-11-13 10:30;7.5
7228;Anand;Drama;Hrishikesh Mukherjee;1971;122;0;2019-11-12 10:30;8.0
7229;Before Sunrise;Drama;Richard Linklater;1995;101;16;2019-11-11 10:30;6.5
7230;A Night at the Opera;Comedy;Sam Wood;1935;96;12;2019-11-10 17:00;6.5
7231;La double vie de Véronique;Drama;Krzysztof Kieslowski;1991;98;16;2019-11-10 14:30;7.5
7232;Casino;Crime;Martin Scorsese;1995;178;12;2019-11-10 10:30;8.0
7233;Butch Cassidy and the Sundance Kid;Biography;George Roy Hill;1969;110;6;2019-11-09 19:30;8.5
7234;La double vie de Véronique;Drama;Krzysztof Kieslowski;1991;98;16;2019-11-09 17:00;7.5
7235;Sound of Metal;Drama;Darius Marder;2019;120;16;2019-11-09 14:30;7.5
7236;Ben-Hur;Adventure;William Wyler;1959;212;0;2019-11-09 10:00;7.0
7237;The Game;Action;David Fincher;1997;129;12;2019-11-08 10:30;7.0
7238;Butch Cassidy and the Sundance Kid;Biography;George Roy Hill;1969;110;6;2019-11-07 10:00;7.5
7239;Naked;Comedy;Mike Leigh;1993;132;12;2019-11-06 13:30;7.5
7240;Anand;Drama;Hrishikesh Mukherjee;1971;122;0;2019-11-06 10:30;8.5
7241;First Blood;Action;Ted Kotcheff;1982;93;12;2019-11-05 13:00;8.0
7242;On the Waterfront;Crime;Elia Kazan;1954;108;12;2019-11-05 10:00;7.5
7243;Chung Hing sam lam;Comedy;Kar-Wai Wong;1994;102;0;2019-11-04 10:30;6.5
7244;To Be or Not to Be;Comedy;Ernst Lubitsch;1942;99;12;2019-11-03 19:30;10.0
7245;First Blood;Action;Ted Kotcheff;1982;93;12;2019-11-03 17:00;6.5
7246;Sweet Smell of Success;Drama;Alexander Mackendrick;1957;96;12;2019-11-03 14:30;8.5
7247;Ben-Hur;Adventure;William Wyler;1959;212;0;2019-11-03 10:00;6.5
7248;Casino;Crime;Martin Scorsese;1995;178;12;2019-11-02 20:30;9.5
7249;Sound of Metal;Drama;Darius Marder;2019;120;16;2019-11-02 17:30;6.5
7250;Ben-Hur;Adventure;William Wyler;1959;212;0;2019-11-02 13:00;8.5
7251;Before Sunrise;Drama;Richard Linklater;1995;101;16;2019-11-02 10:30;8.5
7252;Before Sunrise;Drama;Richard Linklater;1995;101;16;2019-11-01 10:00;8.5
7253;Bound by Honor;Crime;Taylor Hackford;1993;180;16;2019-10-31 16:00;6.5
7254;La double vie de Véronique;Drama;Krzysztof Kieslowski;1991;98;16;2019-10-31 13:30;8.0
7255;Il conformista;Drama;Bernardo Bertolucci;1970;113;12;2019-10-31 10:30;7.5
7256;Manbiki kazoku;Crime;Hirokazu Koreeda;2018;121;12;2019-10-30 16:00;6.5
7257;Naked;Comedy;Mike Leigh;1993;132;12;2019-10-30 13:00;7.0
7258;Sound of Metal;Drama;Darius Marder;2019;120;16;2019-10-30 10:00;6.5
7259;Chung Hing sam lam;Comedy;Kar-Wai Wong;1994;102;0;2019-10-29 10:00;7.5
7260;The Thin Man;Comedy;W.S. Van Dyke;1934;91;12;2019-10-28 13:30;7.0
7261;Naked;Comedy;Mike Leigh;1993;132;12;2019-10-28 10:30;7.0
7262;Magnolia;Drama;Paul Thomas Anderson;1999;188;16;2019-10-27 15:30;8.5
7263;Eskiya;Crime;Yavuz Turgul;1996;128;12;2019-10-27 12:30;7.0
7264;La double vie de Véronique;Drama;Krzysztof Kieslowski;1991;98;16;2019-10-27 10:00;7.5
7265;The Thin Man;Comedy;W.S. Van Dyke;1934;91;12;2019-10-26 22:00;9.0
7266;Ben-Hur;Adventure;William Wyler;1959;212;0;2019-10-26 17:30;7.5
7267;Eskiya;Crime;Yavuz Turgul;1996;128;12;2019-10-26 14:30;8.0
7268;Casino;Crime;Martin Scorsese;1995;178;12;2019-10-26 10:30;8.5
7269;Ben-Hur;Adventure;William Wyler;1959;212;0;2019-10-25 10:00;8.0
7270;Bound by Honor;Crime;Taylor Hackford;1993;180;16;2019-10-24 10:00;7.0
7271;Casino;Crime;Martin Scorsese;1995;178;12;2019-10-23 13:00;7.0
7272;Il conformista;Drama;Bernardo Bertolucci;1970;113;12;2019-10-23 10:30;6.5
7273;First Blood;Action;Ted Kotcheff;1982;93;12;2019-10-22 12:30;8.0
7274;First Blood;Action;Ted Kotcheff;1982;93;12;2019-10-22 10:00;7.0
7275;Inherit the Wind;Biography;Stanley Kramer;1960;128;12;2019-10-21 13:00;6.5
7276;Before Sunrise;Drama;Richard Linklater;1995;101;16;2019-10-21 10:30;7.0
7277;Ben-Hur;Adventure;William Wyler;1959;212;0;2019-10-20 18:30;8.5
7278;The Game;Action;David Fincher;1997;129;12;2019-10-20 15:30;7.5
7279;The Thin Man;Comedy;W.S. Van Dyke;1934;91;12;2019-10-20 13:00;7.5
7280;Eskiya;Crime;Yavuz Turgul;1996;128;12;2019-10-20 10:00;6.5
7281;The Thin Man;Comedy;W.S. Van Dyke;1934;91;12;2019-10-19 18:30;9.0
7282;Eskiya;Crime;Yavuz Turgul;1996;128;12;2019-10-19 15:30;8.0
7283;Before Sunrise;Drama;Richard Linklater;1995;101;16;2019-10-19 13:00;8.0
7284;Naked;Comedy;Mike Leigh;1993;132;12;2019-10-19 10:00;7.5
7285;Il conformista;Drama;Bernardo Bertolucci;1970;113;12;2019-10-18 10:00;7.0
7286;La planète sauvage;Animation;René Laloux;1973;72;0;2019-10-17 14:00;8.5
7287;Bound by Honor;Crime;Taylor Hackford;1993;180;16;2019-10-17 10:00;6.5
7288;Ben-Hur;Adventure;William Wyler;1959;212;0;2019-10-16 13:00;7.5
7289;Il conformista;Drama;Bernardo Bertolucci;1970;113;12;2019-10-16 10:30;7.5
7290;Casino;Crime;Martin Scorsese;1995;178;12;2019-10-15 15:30;8.0
7291;The Manchurian Candidate;Drama;John Frankenheimer;1962;126;12;2019-10-15 12:30;8.5
7292;La planète sauvage;Animation;René Laloux;1973;72;0;2019-10-15 10:30;7.0
7293;Casino;Crime;Martin Scorsese;1995;178;12;2019-10-14 14:00;6.5
7294;Magnolia;Drama;Paul Thomas Anderson;1999;188;16;2019-10-14 10:00;8.0
7295;La planète sauvage;Animation;René Laloux;1973;72;0;2019-10-13 16:00;7.5
7296;First Blood;Action;Ted Kotcheff;1982;93;12;2019-10-13 13:30;6.5
7297;The Manchurian Candidate;Drama;John Frankenheimer;1962;126;12;2019-10-13 10:30;7.5
7298;The Fifth Element;Action;Luc Besson;1997;126;12;2019-10-12 17:00;7.5
7299;The Circus;Comedy;Charles Chaplin;1928;72;12;2019-10-12 15:00;8.5
7300;First Blood;Action;Ted Kotcheff;1982;93;12;2019-10-12 12:30;6.5
7301;The Ladykillers;Comedy;Alexander Mackendrick;1955;91;12;2019-10-12 10:00;8.0
7302;First Blood;Action;Ted Kotcheff;1982;93;12;2019-10-11 15:30;7.0
7303;First Blood;Action;Ted Kotcheff;1982;93;12;2019-10-11 13:00;6.5
7304;The Ladykillers;Comedy;Alexander Mackendrick;1955;91;12;2019-10-11 10:30;6.5
7305;Clerks;Comedy;Kevin Smith;1994;92;16;2019-10-10 13:30;8.5
7306;Inherit the Wind;Biography;Stanley Kramer;1960;128;12;2019-10-10 10:30;6.5
7307;On the Waterfront;Crime;Elia Kazan;1954;108;12;2019-10-09 15:00;8.0
7308;Ben-Hur;Adventure;William Wyler;1959;212;0;2019-10-09 10:30;8.0
7309;Casino;Crime;Martin Scorsese;1995;178;12;2019-10-08 15:30;6.5
7310;La double vie de Véronique;Drama;Krzysztof Kieslowski;1991;98;16;2019-10-08 13:00;7.5
7311;La double vie de Véronique;Drama;Krzysztof Kieslowski;1991;98;16;2019-10-08 10:30;8.0
7312;Donnie Brasco;Biography;Mike Newell;1997;127;12;2019-10-07 10:00;8.0
7313;Magnolia;Drama;Paul Thomas Anderson;1999;188;16;2019-10-06 14:30;6.5
7314;The Circus;Comedy;Charles Chaplin;1928;72;12;2019-10-06 12:30;8.5
7315;La planète sauvage;Animation;René Laloux;1973;72;0;2019-10-06 10:30;7.0
7316;Clerks;Comedy;Kevin Smith;1994;92;16;2019-10-05 16:30;7.0
7317;Magnolia;Drama;Paul Thomas Anderson;1999;188;16;2019-10-05 12:30;7.0
7318;La planète sauvage;Animation;René Laloux;1973;72;0;2019-10-05 10:30;6.5
7319;Stalker;Drama;Andrei Tarkovsky;1979;162;0;2019-10-04 10:00;7.0
7320;Stalker;Drama;Andrei Tarkovsky;1979;162;0;2019-10-03 10:00;6.5
7321;Clerks;Comedy;Kevin Smith;1994;92;16;2019-10-02 13:00;8.5
7322;Reservoir Dogs;Crime;Quentin Tarantino;1992;99;16;2019-10-02 10:30;7.0
7323;The Manchurian Candidate;Drama;John Frankenheimer;1962;126;12;2019-10-01 14:00;6.5
7324;2001: A Space Odyssey;Adventure;Stanley Kubrick;1968;149;0;2019-10-01 10:30;7.5
7325;2001: A Space Odyssey;Adventure;Stanley Kubrick;1968;149;0;2019-09-30 10:00;6.5
7326;Gone with the Wind;Drama;Victor Fleming;1939;238;0;2019-09-29 16:30;6.5
7327;La Strada;Drama;Federico Fellini;1954;108;12;2019-09-29 13:30;7.0
7328;2001: A Space Odyssey;Adventure;Stanley Kubrick;1968;149;0;2019-09-29 10:00;6.5
7329;Lethal Weapon;Action;Richard Donner;1987;109;12;2019-09-28 18:30;8.5
7330;The Manchurian Candidate;Drama;John Frankenheimer;1962;126;12;2019-09-28 15:30;8.5
7331;Loving Vincent;Animation;Dorota Kobiela;2017;94;12;2019-09-28 13:00;6.5
7332;The Manchurian Candidate;Drama;John Frankenheimer;1962;126;12;2019-09-28 10:00;7.0
7333;Dead Poets Society;Comedy;Peter Weir;1989;128;0;2019-09-27 13:30;8.5
7334;The Manchurian Candidate;Drama;John Frankenheimer;1962;126;12;2019-09-27 10:30;8.5
7335;Donnie Brasco;Biography;Mike Newell;1997;127;12;2019-09-26 10:00;8.5
7336;Unforgiven;Drama;Clint Eastwood;1992;130;12;2019-09-25 10:00;8.0
7337;Unforgiven;Drama;Clint Eastwood;1992;130;12;2019-09-24 10:00;8.5
7338;Only the Brave;Action;Joseph Kosinski;2017;134;12;2019-09-23 16:00;7.0
7339;Lethal Weapon;Action;Richard Donner;1987;109;12;2019-09-23 13:00;8.0
7340;Only the Brave;Action;Joseph Kosinski;2017;134;12;2019-09-23 10:00;8.0
7341;Gone with the Wind;Drama;Victor Fleming;1939;238;0;2019-09-22 16:00;6.5
7342;Lethal Weapon;Action;Richard Donner;1987;109;12;2019-09-22 13:30;7.5
7343;Dead Poets Society;Comedy;Peter Weir;1989;128;0;2019-09-22 10:30;7.0
7344;Le notti di Cabiria;Drama;Federico Fellini;1957;110;12;2019-09-21 16:30;8.5
7345;Donnie Brasco;Biography;Mike Newell;1997;127;12;2019-09-21 13:30;8.0
7346;Donnie Brasco;Biography;Mike Newell;1997;127;12;2019-09-21 10:30;7.5
7347;Unforgiven;Drama;Clint Eastwood;1992;130;12;2019-09-20 10:00;7.5
7348;La Strada;Drama;Federico Fellini;1954;108;12;2019-09-19 15:00;8.0
7349;The Circus;Comedy;Charles Chaplin;1928;72;12;2019-09-19 13:00;8.0
7350;Donnie Brasco;Biography;Mike Newell;1997;127;12;2019-09-19 10:00;7.5
7351;Watership Down;Animation;Martin Rosen;1978;91;0;2019-09-18 13:00;7.5
7352;Clerks;Comedy;Kevin Smith;1994;92;16;2019-09-18 10:30;7.0
7353;Donnie Brasco;Biography;Mike Newell;1997;127;12;2019-09-17 16:30;6.5
7354;The Little Mermaid;Animation;Ron Clements;1989;83;0;2019-09-17 14:30;8.0
7355;Magnolia;Drama;Paul Thomas Anderson;1999;188;16;2019-09-17 10:30;7.0
7356;Donnie Brasco;Biography;Mike Newell;1997;127;12;2019-09-16 16:00;6.5
7357;Le notti di Cabiria;Drama;Federico Fellini;1957;110;12;2019-09-16 13:30;6.5
7358;Dead Poets Society;Comedy;Peter Weir;1989;128;0;2019-09-16 10:30;7.0
7359;Donnie Brasco;Biography;Mike Newell;1997;127;12;2019-09-15 16:00;8.5
7360;Lethal Weapon;Action;Richard Donner;1987;109;12;2019-09-15 13:30;7.0
7361;The Remains of the Day;Drama;James Ivory;1993;134;0;2019-09-15 10:30;6.5
7362;Lethal Weapon;Action;Richard Donner;1987;109;12;2019-09-14 19:00;9.5
7363;La Strada;Drama;Federico Fellini;1954;108;12;2019-09-14 16:00;8.0
7364;The Exorcist;Horror;William Friedkin;1973;122;12;2019-09-14 13:00;6.5
7365;Dead Poets Society;Comedy;Peter Weir;1989;128;0;2019-09-14 10:00;8.5
7366;The Manchurian Candidate;Drama;John Frankenheimer;1962;126;12;2019-09-13 15:30;7.5
7367;La Strada;Drama;Federico Fellini;1954;108;12;2019-09-13 13:00;6.5
7368;Lethal Weapon;Action;Richard Donner;1987;109;12;2019-09-13 10:30;7.0
7369;Escape from Alcatraz;Action;Don Siegel;1979;112;12;2019-09-12 15:30;7.5
7370;La Strada;Drama;Federico Fellini;1954;108;12;2019-09-12 13:00;7.0
7371;Dead Poets Society;Comedy;Peter Weir;1989;128;0;2019-09-12 10:00;8.5
7372;God's Own Country;Drama;Francis Lee;2017;104;12;2019-09-11 13:00;7.5
7373;Donnie Brasco;Biography;Mike Newell;1997;127;12;2019-09-11 10:00;8.0
7374;On the Waterfront;Crime;Elia Kazan;1954;108;12;2019-09-10 16:00;6.5
7375;Unforgiven;Drama;Clint Eastwood;1992;130;12;2019-09-10 13:00;8.0
7376;Watership Down;Animation;Martin Rosen;1978;91;0;2019-09-10 10:30;7.0
7377;Lethal Weapon;Action;Richard Donner;1987;109;12;2019-09-09 10:00;7.5
7378;The Gold Rush;Adventure;Charles Chaplin;1925;95;12;2019-09-08 18:00;9.5
7379;Escape from Alcatraz;Action;Don Siegel;1979;112;12;2019-09-08 15:30;7.0
7380;Gone with the Wind;Drama;Victor Fleming;1939;238;0;2019-09-08 10:30;7.5
7381;The Manchurian Candidate;Drama;John Frankenheimer;1962;126;12;2019-09-07 18:30;8.5
7382;Only the Brave;Action;Joseph Kosinski;2017;134;12;2019-09-07 15:30;7.5
7383;Watership Down;Animation;Martin Rosen;1978;91;0;2019-09-07 13:00;7.0
7384;Night on Earth;Comedy;Jim Jarmusch;1991;129;16;2019-09-07 10:00;7.0
7385;The Gold Rush;Adventure;Charles Chaplin;1925;95;12;2019-09-06 16:00;8.5
7386;The Remains of the Day;Drama;James Ivory;1993;134;0;2019-09-06 13:00;6.5
7387;Gifted;Drama;Marc Webb;2017;101;12;2019-09-06 10:30;6.5
7388;God's Own Country;Drama;Francis Lee;2017;104;12;2019-09-05 10:00;7.0
7389;The Little Mermaid;Animation;Ron Clements;1989;83;0;2019-09-04 12:30;6.5
7390;Gifted;Drama;Marc Webb;2017;101;12;2019-09-04 10:00;8.0
7391;Donnie Brasco;Biography;Mike Newell;1997;127;12;2019-09-03 10:00;8.0
7392;On the Waterfront;Crime;Elia Kazan;1954;108;12;2019-09-02 10:30;6.5
7393;Good Will Hunting;Drama;Gus Van Sant;1997;126;0;2019-09-01 16:00;8.5
7394;Only the Brave;Action;Joseph Kosinski;2017;134;12;2019-09-01 13:00;7.5
7395;God's Own Country;Drama;Francis Lee;2017;104;12;2019-09-01 10:30;7.0
7396;Watership Down;Animation;Martin Rosen;1978;91;0;2019-08-31 16:00;8.5
7397;Dark City;Mystery;Alex Proyas;1998;100;12;2019-08-31 13:30;6.5
7398;Night on Earth;Comedy;Jim Jarmusch;1991;129;16;2019-08-31 10:30;6.5
7399;Donnie Brasco;Biography;Mike Newell;1997;127;12;2019-08-30 16:30;7.0
7400;The Little Mermaid;Animation;Ron Clements;1989;83;0;2019-08-30 14:30;7.5
7401;Heat;Crime;Michael Mann;1995;170;12;2019-08-30 10:30;6.5
7402;The Little Mermaid;Animation;Ron Clements;1989;83;0;2019-08-29 17:00;8.0
7403;Breaking the Waves;Drama;Lars von Trier;1996;159;16;2019-08-29 13:30;8.0
7404;1917;Drama;Sam Mendes;2019;119;16;2019-08-29 10:30;7.0
7405;Stalker;Drama;Andrei Tarkovsky;1979;162;0;2019-08-28 13:00;8.0
7406;Escape from Alcatraz;Action;Don Siegel;1979;112;12;2019-08-28 10:30;6.5
7407;The Exorcist;Horror;William Friedkin;1973;122;12;2019-08-27 16:00;6.5
7408;Escape from Alcatraz;Action;Don Siegel;1979;112;12;2019-08-27 13:30;8.5
7409;Donnie Brasco;Biography;Mike Newell;1997;127;12;2019-08-27 10:30;7.0
7410;Good Will Hunting;Drama;Gus Van Sant;1997;126;0;2019-08-26 13:00;6.5
7411;Gifted;Drama;Marc Webb;2017;101;12;2019-08-26 10:30;8.0
7412;1917;Drama;Sam Mendes;2019;119;16;2019-08-25 19:00;9.0
7413;Chinatown;Drama;Roman Polanski;1974;130;12;2019-08-25 16:00;7.0
7414;Dark City;Mystery;Alex Proyas;1998;100;12;2019-08-25 13:30;6.5
7415;Escape from Alcatraz;Action;Don Siegel;1979;112;12;2019-08-25 10:30;8.0
7416;Dead Poets Society;Comedy;Peter Weir;1989;128;0;2019-08-24 16:00;6.5
7417;Only the Brave;Action;Joseph Kosinski;2017;134;12;2019-08-24 13:00;7.0
7418;Good Will Hunting;Drama;Gus Van Sant;1997;126;0;2019-08-24 10:00;7.5
7419;Good Will Hunting;Drama;Gus Van Sant;1997;126;0;2019-08-23 10:30;6.5
7420;Night on Earth;Comedy;Jim Jarmusch;1991;129;16;2019-08-22 16:00;8.0
7421;1917;Drama;Sam Mendes;2019;119;16;2019-08-22 13:30;7.5
7422;Dead Poets Society;Comedy;Peter Weir;1989;128;0;2019-08-22 10:30;8.5
7423;Donnie Brasco;Biography;Mike Newell;1997;127;12;2019-08-21 10:30;8.5
7424;The Exorcist;Horror;William Friedkin;1973;122;12;2019-08-20 10:30;8.5
7425;God's Own Country;Drama;Francis Lee;2017;104;12;2019-08-19 13:00;6.5
7426;The Gold Rush;Adventure;Charles Chaplin;1925;95;12;2019-08-19 10:30;8.0
7427;On the Waterfront;Crime;Elia Kazan;1954;108;12;2019-08-18 15:30;7.0
7428;The Purple Rose of Cairo;Comedy;Woody Allen;1985;82;0;2019-08-18 13:00;6.5
7429;Watership Down;Animation;Martin Rosen;1978;91;0;2019-08-18 10:30;7.0
7430;Night on Earth;Comedy;Jim Jarmusch;1991;129;16;2019-08-17 16:00;7.5
7431;Gifted;Drama;Marc Webb;2017;101;12;2019-08-17 13:30;7.0
7432;Dead Poets Society;Comedy;Peter Weir;1989;128;0;2019-08-17 10:30;8.0
7433;Once Upon a Time in America;Crime;Sergio Leone;1984;229;12;2019-08-16 16:00;6.5
7434;The Little Mermaid;Animation;Ron Clements;1989;83;0;2019-08-16 13:30;7.5
7435;Donnie Brasco;Biography;Mike Newell;1997;127;12;2019-08-16 10:30;6.5
7436;The Exorcist;Horror;William Friedkin;1973;122;12;2019-08-15 10:00;7.0
7437;Breaking the Waves;Drama;Lars von Trier;1996;159;16;2019-08-14 10:00;8.5
7438;Dark City;Mystery;Alex Proyas;1998;100;12;2019-08-13 15:30;7.0
7439;The Purple Rose of Cairo;Comedy;Woody Allen;1985;82;0;2019-08-13 13:30;6.5
7440;Heat;Crime;Michael Mann;1995;170;12;2019-08-13 10:00;8.0
7441;God's Own Country;Drama;Francis Lee;2017;104;12;2019-08-12 10:00;6.5
7442;La passion de Jeanne d'Arc;Biography;Carl Theodor Dreyer;1928;110;12;2019-08-11 18:00;8.5
7443;Dunkirk;Action;Christopher Nolan;2017;106;12;2019-08-11 15:30;7.5
7444;Rebecca;Drama;Alfred Hitchcock;1940;130;12;2019-08-11 12:30;8.5
7445;Gifted;Drama;Marc Webb;2017;101;12;2019-08-11 10:00;7.0
7446;Baahubali 2: The Conclusion;Action;S.S. Rajamouli;2017;167;12;2019-08-10 20:00;10.0
7447;Baahubali 2: The Conclusion;Action;S.S. Rajamouli;2017;167;12;2019-08-10 16:00;8.5
7448;Chinatown;Drama;Roman Polanski;1974;130;12;2019-08-10 13:00;7.0
7449;Chinatown;Drama;Roman Polanski;1974;130;12;2019-08-10 10:00;8.5
7450;The Exorcist;Horror;William Friedkin;1973;122;12;2019-08-09 14:30;7.0
7451;Heat;Crime;Michael Mann;1995;170;12;2019-08-09 10:30;8.0
7452;The Godfather: Part III;Crime;Francis Ford Coppola;1990;162;12;2019-08-08 17:00;7.5
7453;Once Upon a Time in America;Crime;Sergio Leone;1984;229;12;2019-08-08 12:30;8.5
7454;The Naked Gun: From the Files of Police Squad!;Comedy;David Zucker;1988;85;0;2019-08-08 10:00;7.0
7455;Goldfinger;Action;Guy Hamilton;1964;110;12;2019-08-07 15:00;6.5
7456;On the Waterfront;Crime;Elia Kazan;1954;108;12;2019-08-07 12:30;8.0
7457;Gifted;Drama;Marc Webb;2017;101;12;2019-08-07 10:00;8.0
7458;On the Waterfront;Crime;Elia Kazan;1954;108;12;2019-08-06 14:00;8.5
7459;Baahubali 2: The Conclusion;Action;S.S. Rajamouli;2017;167;12;2019-08-06 10:30;7.5
7460;Baahubali 2: The Conclusion;Action;S.S. Rajamouli;2017;167;12;2019-08-05 15:00;8.0
7461;Sholay;Action;Ramesh Sippy;1975;204;0;2019-08-05 10:30;6.5
7462;The Exorcist;Horror;William Friedkin;1973;122;12;2019-08-04 20:30;9.0
7463;La double vie de Véronique;Drama;Krzysztof Kieslowski;1991;98;16;2019-08-04 18:00;9.0
7464;Rebecca;Drama;Alfred Hitchcock;1940;130;12;2019-08-04 15:00;8.5
7465;Once Upon a Time in America;Crime;Sergio Leone;1984;229;12;2019-08-04 10:30;8.0
7466;Goldfinger;Action;Guy Hamilton;1964;110;12;2019-08-03 15:30;7.5
7467;Gifted;Drama;Marc Webb;2017;101;12;2019-08-03 13:00;6.5
7468;La passion de Jeanne d'Arc;Biography;Carl Theodor Dreyer;1928;110;12;2019-08-03 10:30;8.0
7469;Donnie Brasco;Biography;Mike Newell;1997;127;12;2019-08-02 16:00;6.5
7470;Nelyubov;Drama;Andrey Zvyagintsev;2017;127;16;2019-08-02 13:00;7.0
7471;Chinatown;Drama;Roman Polanski;1974;130;12;2019-08-02 10:00;7.0
7472;La passion de Jeanne d'Arc;Biography;Carl Theodor Dreyer;1928;110;12;2019-08-01 12:30;8.0
7473;La double vie de Véronique;Drama;Krzysztof Kieslowski;1991;98;16;2019-08-01 10:00;7.5
